2427
ENST00000358455	18857778	18858275	18760002	1	1	1952	271
ENST00000623771	18917212	18917428	18858275	1	1	1953	272
ENST00000440372	18917933	18935858	18917428	2	2	1954	273
ENST00000449840	18953263	18967057	18935858	2	2	1956	274
ENST00000450653	19046309	19047683	18967057	2	2	1958	275
ENST00000424219	19130522	19134422	19047683	1	2	1960	276
ENST00000413933	19244542	19246391	19134422	1	1	1962	277
ENST00000433210	19301612	19303738	19246391	1	2	1963	278
ENST00000391307	19345147	19345311	19303738	1	1	1965	279
ENST00000448908	19593840	19594107	19345311	1	1	1966	280
ENST00000603349	19620694	19621544	19594107	1	1	1967	281
ENST00000282964	19739708	19740149	19621544	1	1	1968	282
ENST00000400117	19759358	19760127	19740149	2	1	1969	283
ENST00000443479	19893278	19899754	19760127	2	3	1970	284
ENST00000436373	20256751	20258819	19899754	2	2	1973	285
ENST00000516042	20355747	20355851	20258819	2	1	1975	286
ENST00000517154	20356652	20356895	20355851	1	1	1976	287
ENST00000425091	20388333	20388844	20356895	1	1	1977	288
ENST00000447938	20424948	20426205	20388844	2	1	1978	289
ENST00000413190	20430442	20430761	20426205	2	1	1979	290
ENST00000615444	20597952	20598162	20430761	1	1	1980	291
ENST00000416768	20742589	20803062	20598162	2	7	1981	292
ENST00000437238	20742594	20803097	20803062	2	8	1988	292
ENST00000452561	20742920	20803069	20803097	2	8	1996	292
ENST00000435279	20742920	20803215	20803097	2	7	2004	292
ENST00000419299	20743738	20803085	20803215	2	7	2011	292
ENST00000448832	20828126	20828621	20803215	2	1	2018	293
ENST00000400546	20998314	21543328	20828621	1	18	2019	294
ENST00000425058	21223294	21226828	21543328	2	2	2037	295
ENST00000486367	21239341	21292189	21543328	1	5	2039	294
ENST00000284894	21280575	21540194	21543328	1	17	2044	294
ENST00000461281	21290076	21338477	21543328	1	5	2061	294
ENST00000408283	21397747	21397825	21543328	2	1	2066	296
ENST00000484983	21463740	21468782	21543328	1	3	2067	294
ENST00000428205	21566762	21615436	21543328	1	2	2070	297
ENST00000416182	21655037	21686328	21615436	2	5	2072	298
ENST00000419069	21723292	21737318	21686328	2	3	2077	299
ENST00000425979	21746972	21797414	21737318	1	4	2080	300
ENST00000430060	21746984	21797414	21797414	1	5	2084	300
ENST00000452500	21933314	21975680	21797414	2	3	2089	301
ENST00000416327	22008943	22018155	21975680	2	3	2092	302
ENST00000420255	22009157	22098458	22018155	2	6	2095	302
ENST00000419467	22041173	22054368	22098458	2	3	2101	302
ENST00000419431	22098616	22116527	22098458	1	6	2104	303
ENST00000433524	22134697	22136082	22116527	2	1	2110	304
ENST00000454567	22153949	22154298	22136082	2	1	2111	305
ENST00000365469	22205191	22205331	22154298	1	1	2112	306
ENST00000444130	22209938	22420818	22205331	1	3	2113	307
ENST00000379571	22436289	22438348	22420818	2	1	2116	308
ENST00000441759	22500603	22520057	22438348	2	3	2117	309
ENST00000438328	22882581	22883999	22520057	1	3	2120	310
ENST00000421604	23065490	23131205	22883999	1	5	2123	311
ENST00000619419	23079283	23079391	23131205	1	1	2128	312
ENST00000406845	23090027	23091830	23131205	2	1	2129	313
ENST00000445341	23101222	23103073	23131205	1	3	2130	314
ENST00000411146	23281735	23281908	23131205	2	1	2133	315
ENST00000262354	23361103	23384860	23281908	2	5	2134	316
ENST00000447052	23390257	23390995	23384860	1	1	2139	317
ENST00000425085	23407657	23409127	23390995	2	2	2140	318
ENST00000362828	23432180	23432281	23409127	2	1	2142	319
ENST00000433101	23477640	23490723	23432281	1	2	2143	320
ENST00000614818	23841558	23841642	23490723	2	1	2145	321
ENST00000441465	23888797	23890540	23841642	2	3	2146	322
ENST00000447405	23960904	23967272	23890540	2	2	2149	323
ENST00000415269	24043256	24043625	23967272	1	2	2151	324
ENST00000434859	24043256	24050285	24043625	1	2	2153	324
ENST00000448063	24155169	24188341	24050285	2	3	2155	325
ENST00000416218	24304549	24321376	24188341	2	4	2158	326
ENST00000453784	24428739	24490306	24321376	1	6	2162	327
ENST00000423581	24428757	24441323	24490306	1	3	2168	327
ENST00000415182	24428780	24547941	24490306	1	3	2171	327
ENST00000441009	24840549	25057745	24547941	1	4	2174	328
ENST00000446404	24886675	24902755	25057745	2	2	2178	329
ENST00000454182	24938430	24943979	25057745	2	2	2180	330
ENST00000441666	24938430	24952156	25057745	2	2	2182	330
ENST00000444178	24938430	24992816	25057745	2	2	2184	330
ENST00000423389	25031004	25031528	25057745	2	1	2186	331
ENST00000424017	25055534	25069905	25057745	1	4	2187	332
ENST00000453802	25095021	25103669	25069905	1	3	2191	333
ENST00000418942	25095041	25103669	25103669	1	3	2194	333
ENST00000410635	25101131	25101414	25103669	1	1	2197	334
ENST00000426609	25127468	25135246	25103669	1	4	2198	335
ENST00000409758	25169430	25333824	25135246	2	4	2202	336
ENST00000410986	25202206	25202314	25333824	1	1	2206	337
ENST00000459545	25339004	25339098	25333824	1	1	2207	338
ENST00000425147	25361820	25362430	25339098	1	1	2208	339
ENST00000624405	25371826	25372042	25362430	1	1	2209	340
ENST00000441013	25385819	25431700	25372042	2	4	2210	341
ENST00000332587	25385819	25431700	25431700	2	5	2214	341
ENST00000440205	25396193	25424708	25431700	2	3	2219	341
ENST00000439840	25396486	25430008	25431700	2	4	2222	341
ENST00000620629	25454735	25454841	25431700	1	1	2226	342
ENST00000419694	25515472	25518337	25454841	2	2	2227	343
ENST00000456917	25561908	25575167	25518337	1	4	2229	344
ENST00000385060	25573979	25574043	25575167	1	1	2233	345
ENST00000567517	25582769	25583325	25575167	2	1	2234	346
ENST00000352957	25585655	25607516	25583325	2	10	2235	347
ENST00000307301	25585655	25607516	25607516	2	11	2245	347
ENST00000419219	25592811	25607483	25607516	2	8	2256	347
ENST00000400532	25639271	25714572	25607516	1	10	2264	348
ENST00000480456	25639271	25717561	25714572	1	10	2274	348
ENST00000312957	25639281	25717551	25717561	1	9	2284	348
ENST00000420965	25643488	25644215	25717561	1	1	2293	349
ENST00000460679	25689865	25714730	25717561	1	9	2294	348
ENST00000450769	25692179	25692553	25717561	1	1	2303	350
ENST00000492962	25702177	25710178	25717561	1	3	2304	348
ENST00000477351	25711387	25714738	25717561	1	3	2307	348
ENST00000471689	25712018	25714888	25717561	1	2	2310	348
ENST00000400099	25716502	25735026	25717561	2	5	2312	351
ENST00000400094	25724479	25734903	25735026	2	5	2317	351
ENST00000284971	25724479	25734971	25735026	2	4	2322	351
ENST00000457143	25724479	25735032	25735026	2	4	2326	351
ENST00000400090	25724479	25735638	25735032	2	4	2330	351
ENST00000400087	25724479	25735645	25735638	2	4	2334	351
ENST00000400093	25724479	25735672	25735645	2	4	2338	351
ENST00000486002	25724697	25734903	25735672	2	3	2342	351
ENST00000354828	25734569	25772459	25735672	1	10	2345	352
ENST00000400075	25735383	25772459	25772459	1	10	2355	352
ENST00000487266	25735388	25752347	25772459	1	4	2365	352
ENST00000436405	25762937	25763332	25772459	2	1	2369	353
ENST00000346798	25880549	26170653	25772459	2	18	2370	354
ENST00000354192	25880549	26170746	26170653	2	15	2388	354
ENST00000348990	25880549	26170766	26170746	2	16	2403	354
ENST00000357903	25880549	26170786	26170766	2	17	2419	354
ENST00000359726	25880550	26171127	26170786	2	16	2436	354
ENST00000440126	25881330	26140459	26171127	2	17	2452	354
ENST00000439274	25881331	26170653	26171127	2	17	2469	354
ENST00000464867	25881513	25897982	26171127	2	3	2486	354
ENST00000358918	25881609	26170666	26171127	2	17	2489	354
ENST00000617755	25928753	25935125	26171127	1	2	2506	355
ENST00000456904	25933815	25935269	26171127	1	2	2508	355
ENST00000596385	25934086	25941640	26171127	1	4	2510	355
ENST00000599572	25934088	25935177	26171127	1	2	2514	355
ENST00000597894	25934305	25941802	26171127	1	2	2516	355
ENST00000600590	25934311	25942685	26171127	1	3	2518	355
ENST00000596669	25934340	25935177	26171127	1	1	2521	355
ENST00000516163	25943043	25943144	26171127	2	1	2522	356
ENST00000448850	25945523	26090060	26171127	2	11	2523	354
ENST00000415997	25975189	26051031	26171127	2	6	2534	354
ENST00000491395	25997187	26051017	26171127	2	4	2540	354
ENST00000474136	26009595	26170745	26171127	2	7	2544	354
ENST00000463070	26021921	26053501	26171127	2	3	2551	354
ENST00000548570	26051159	26068337	26171127	2	3	2554	354
ENST00000462267	26089510	26112082	26171127	2	2	2557	354
ENST00000466453	26111984	26169428	26171127	2	2	2559	354
ENST00000455275	26158090	26175823	26171127	1	2	2561	357
ENST00000608591	26170870	26217380	26175823	1	3	2563	358
ENST00000609365	26170915	26215940	26217380	1	4	2566	358
ENST00000384075	26190706	26190812	26217380	1	1	2570	359
ENST00000435878	26349779	26350633	26217380	2	2	2571	360
ENST00000429340	26378551	26471101	26350633	1	6	2573	361
ENST00000452460	26387725	26418086	26471101	1	4	2579	361
ENST00000421771	26390135	26471697	26471101	1	2	2583	361
ENST00000414486	26393634	26518592	26471697	1	4	2585	362
ENST00000357401	26405942	26569251	26518592	1	4	2589	362
ENST00000444306	26416508	26471197	26569251	1	2	2593	361
ENST00000608410	26459902	26460213	26569251	2	1	2595	363
ENST00000299340	26466208	26573283	26569251	2	4	2596	364
ENST00000400043	26477970	26573175	26573283	2	4	2600	364
ENST00000284984	26835746	26845408	26573283	2	9	2604	365
ENST00000464589	26836286	26841710	26845408	2	4	2613	365
ENST00000492656	26838092	26840488	26845408	2	4	2617	365
ENST00000517777	26841076	26843017	26845408	2	4	2621	365
ENST00000451462	26841119	26843539	26845408	2	4	2625	365
ENST00000517452	26841968	26843776	26845408	2	3	2629	365
ENST00000426771	26889375	26939741	26845408	1	3	2632	366
ENST00000284987	26917911	26966512	26939741	2	8	2635	367
ENST00000584048	26953960	26954042	26966512	1	1	2643	368
ENST00000429271	27143343	27143948	26966512	2	1	2644	369
ENST00000630551	27302658	27302709	27143948	1	1	2645	370
ENST00000420186	27358884	27448578	27302709	2	4	2646	371
ENST00000447384	27361163	27395786	27448578	1	5	2650	372
ENST00000420241	27367013	27367946	27448578	2	1	2655	373
ENST00000447844	27420379	27421022	27448578	2	1	2656	374
ENST00000406229	27492117	27492260	27448578	1	1	2657	375
ENST00000426418	27638692	27653490	27492260	1	3	2658	376
ENST00000411460	27722378	27751232	27653490	1	4	2661	377
ENST00000425376	27722397	27751232	27751232	1	4	2665	377
ENST00000442550	27724798	27751232	27751232	1	4	2669	377
ENST00000433344	27954921	27985294	27751232	1	3	2673	378
ENST00000324988	28013362	28023232	27985294	1	2	2676	379
ENST00000426534	28048403	28137610	28023232	1	5	2678	380
ENST00000458316	28048446	28103579	28137610	1	2	2683	380
ENST00000631186	28087141	28102962	28137610	1	2	2685	380
ENST00000423808	28089888	28102789	28137610	1	2	2687	380
ENST00000616647	28090355	28102638	28137610	1	4	2689	380
ENST00000436878	28090444	28103239	28137610	1	3	2693	380
ENST00000453420	28116093	28228666	28137610	2	6	2696	381
ENST00000609782	28130118	28135571	28228666	1	2	2702	380
ENST00000626525	28150605	28150676	28228666	1	1	2704	382
ENST00000433303	28163601	28170142	28228666	2	3	2705	381
ENST00000437194	28212305	28228479	28228666	2	4	2708	381
ENST00000433310	28439345	28674847	28228666	2	5	2712	383
ENST00000430247	28444548	28626603	28674847	2	5	2717	383
ENST00000412526	28539317	28540354	28674847	1	2	2722	384
ENST00000455939	28539317	28540354	28674847	1	2	2724	384
ENST00000452028	28670980	28674772	28674847	2	2	2726	383
ENST00000303775	28872190	28885370	28674847	2	6	2728	385
ENST00000351429	28872190	28885370	28885370	2	5	2734	385
ENST00000460212	28872190	28885370	28885370	2	7	2739	385
ENST00000447985	28887279	28889271	28885370	2	2	2746	386
ENST00000400014	28901778	28903696	28889271	2	3	2748	387
ENST00000361371	28928143	28992884	28903696	2	30	2751	388
ENST00000389194	28928143	28992948	28992884	2	30	2781	388
ENST00000614971	28928143	28992955	28992948	2	30	2811	388
ENST00000486427	28958405	28959861	28992955	2	2	2841	388
ENST00000475344	28958449	28960820	28992955	2	3	2843	388
ENST00000389195	28961316	28992948	28992955	2	13	2846	388
ENST00000483326	28966894	28986760	28992955	2	10	2859	388
ENST00000320371	28997612	28998032	28992955	2	1	2869	389
ENST00000493196	29004383	29019377	28998032	2	5	2870	390
ENST00000486719	29005758	29019349	29019377	2	6	2875	390
ENST00000286777	29005758	29019351	29019377	2	4	2881	390
ENST00000472184	29005758	29019358	29019377	2	4	2885	390
ENST00000466746	29007875	29019305	29019377	2	2	2889	390
ENST00000481411	29007899	29019339	29019377	2	3	2891	390
ENST00000471269	29008063	29019359	29019377	2	5	2894	390
ENST00000608809	29024254	29024889	29019377	2	1	2899	391
ENST00000399975	29024628	29054487	29024889	1	18	2900	392
ENST00000399976	29024628	29054487	29054487	1	18	2918	392
ENST00000334352	29024650	29054487	29054487	1	19	2936	392
ENST00000474835	29024650	29054487	29054487	1	17	2955	392
ENST00000399973	29024655	29034918	29054487	1	5	2972	392
ENST00000485067	29052122	29054487	29054487	1	2	2977	392
ENST00000432178	29055804	29061375	29054487	2	4	2979	393
ENST00000540844	29056321	29073796	29061375	2	14	2983	393
ENST00000496121	29056323	29062866	29073796	2	5	2997	393
ENST00000470450	29056323	29073638	29073796	2	15	3002	393
ENST00000286788	29056323	29073796	29073796	2	15	3017	393
ENST00000626972	29056328	29073350	29073796	2	16	3032	393
ENST00000457162	29058072	29060094	29073796	2	2	3048	394
ENST00000480359	29062127	29062736	29073796	2	3	3050	393
ENST00000475205	29062168	29063467	29073796	2	3	3053	393
ENST00000431234	29062208	29073564	29073796	2	10	3056	393
ENST00000484403	29065059	29073614	29073796	2	6	3066	393
ENST00000481059	29065075	29072235	29073796	2	7	3072	393
ENST00000494296	29067589	29073431	29073796	2	4	3079	393
ENST00000496779	29077470	29109790	29073796	1	7	3083	395
ENST00000419845	29077474	29091575	29109790	1	4	3090	395
ENST00000492930	29077495	29102639	29109790	1	6	3094	395
ENST00000341618	29077632	29175888	29109790	1	8	3100	395
ENST00000399935	29077632	29175888	29175888	1	10	3108	395
ENST00000399934	29077632	29175888	29175888	1	9	3118	395
ENST00000399947	29080551	29175888	29175888	1	9	3127	395
ENST00000286791	29085860	29175887	29175888	1	7	3136	395
ENST00000339024	29092253	29175888	29175888	1	7	3143	395
ENST00000545939	29109131	29175887	29175888	1	4	3150	395
ENST00000460883	29122054	29175028	29175888	1	4	3154	395
ENST00000412942	29127700	29128187	29175888	2	1	3158	396
ENST00000399928	29130484	29175888	29175888	1	5	3159	395
ENST00000399926	29130637	29175013	29175888	1	6	3164	395
ENST00000399925	29130960	29175025	29175888	1	5	3170	395
ENST00000451489	29131256	29174744	29175888	1	5	3175	395
ENST00000365114	29139282	29139383	29175888	2	1	3180	397
ENST00000470800	29145558	29175218	29175888	1	4	3181	395
ENST00000391177	29180424	29180638	29175888	2	1	3185	398
ENST00000430001	29182026	29187794	29180638	2	2	3186	399
ENST00000447125	29193479	29288204	29187794	1	3	3188	400
ENST00000420364	29193493	29288204	29288204	1	2	3191	400
ENST00000431661	29194036	29284206	29288204	1	3	3193	400
ENST00000548219	29194070	29321354	29288204	1	2	3196	401
ENST00000550131	29194146	29321354	29321354	1	3	3198	401
ENST00000547141	29194146	29321354	29321354	1	3	3201	401
ENST00000546469	29194146	29321354	29321354	1	4	3204	401
ENST00000450472	29222320	29223256	29321354	1	1	3208	402
ENST00000286800	29298870	29346147	29321354	1	5	3209	401
ENST00000399921	29299415	29346147	29346147	1	5	3214	401
ENST00000548467	29299682	29321354	29346147	1	2	3219	401
ENST00000451655	29300132	29326497	29346147	1	3	3221	401
ENST00000447177	29300801	29326483	29346147	1	3	3224	401
ENST00000435072	29305202	29326335	29346147	1	3	3227	401
ENST00000422809	29327128	29630750	29346147	1	5	3230	401
ENST00000468059	29327275	29630750	29630750	1	4	3235	401
ENST00000504298	29351633	29361893	29630750	1	4	3239	403
ENST00000609910	29359001	29359452	29630750	1	1	3243	404
ENST00000449923	29370018	29371225	29630750	2	2	3244	405
ENST00000615718	29370058	29376338	29630750	2	2	3246	405
ENST00000626681	29370496	29370972	29630750	1	1	3248	406
ENST00000608072	29370622	29373301	29630750	1	4	3249	406
ENST00000436529	29370946	29373708	29630750	1	3	3253	406
ENST00000429843	29496046	29500385	29630750	1	2	3256	407
ENST00000327783	29536932	29939531	29630750	2	18	3258	408
ENST00000389125	29536932	29939624	29939531	2	16	3276	408
ENST00000399913	29536932	29939673	29939624	2	17	3292	408
ENST00000399914	29536932	29940021	29939673	2	17	3309	408
ENST00000535441	29536934	29694063	29940021	2	15	3326	408
ENST00000389124	29537705	29939531	29940021	2	17	3341	408
ENST00000399907	29553251	29939911	29940021	2	17	3358	408
ENST00000399909	29553251	29939911	29940021	2	16	3375	408
ENST00000309434	29553557	29694063	29940021	2	16	3391	408
ENST00000462262	29596039	29630746	29940021	1	3	3407	401
ENST00000472429	29598793	29940032	29940021	2	8	3410	408
ENST00000608759	29657405	29657830	29940032	1	1	3418	409
ENST00000627978	29712037	29712124	29940032	1	1	3419	410
ENST00000455392	29748174	29763679	29940032	1	5	3420	411
ENST00000309331	29748937	29764001	29940032	1	3	3425	411
ENST00000423221	29748946	29764001	29940032	1	2	3428	411
ENST00000412579	29758830	29764001	29940032	1	4	3430	411
ENST00000413131	29760393	29764001	29940032	1	2	3434	411
ENST00000565564	30089716	30097835	29940032	1	2	3436	412
ENST00000286808	30165563	30166755	30097835	2	1	3438	413
ENST00000451410	30209150	30211782	30166755	2	3	3439	414
ENST00000399899	30214005	30216072	30211782	2	1	3442	415
ENST00000430538	30263379	30263880	30216072	2	1	3443	416
ENST00000340345	30281308	30282957	30263880	2	1	3444	417
ENST00000416044	30289144	30289513	30282957	2	1	3445	418
ENST00000360542	30319123	30320315	30289513	2	1	3446	419
ENST00000382835	30337012	30337693	30320315	2	1	3447	420
ENST00000613611	30348074	30425911	30337693	2	3	3448	421
ENST00000334160	30348398	30348608	30425911	2	1	3451	422
ENST00000508999	30356514	30356884	30425911	2	1	3452	423
ENST00000399889	30371390	30372256	30425911	2	1	3453	421
ENST00000581194	30375293	30375377	30425911	2	1	3454	424
ENST00000355459	30396073	30396821	30425911	1	1	3455	425
ENST00000390690	30425264	30425967	30425911	2	1	3456	426
ENST00000334068	30430229	30431025	30425967	1	1	3457	427
ENST00000418755	30436465	30436963	30431025	2	1	3458	428
ENST00000334067	30440274	30440944	30436963	1	1	3459	429
ENST00000390689	30479698	30480343	30440944	2	1	3460	430
ENST00000620117	30480047	30491956	30480343	2	2	3461	431
ENST00000334055	30487056	30487435	30491956	2	1	3463	432
ENST00000334063	30491463	30491984	30491956	2	1	3464	431
ENST00000334058	30496823	30497132	30491984	2	1	3465	433
ENST00000334151	30501656	30502116	30497132	2	1	3466	434
ENST00000421795	30510306	30510496	30502116	2	1	3467	435
ENST00000445258	30514612	30514798	30510496	2	1	3468	436
ENST00000406413	30526545	30526700	30514798	2	1	3469	437
ENST00000439851	30537277	30537380	30526700	2	1	3470	438
ENST00000334046	30541534	30541863	30537380	2	1	3471	439
ENST00000614763	30541659	30561288	30541863	2	2	3472	440
ENST00000334849	30560874	30561313	30561288	2	1	3474	440
ENST00000382830	30590104	30590396	30561313	2	1	3475	441
ENST00000391624	30592439	30593074	30590396	1	1	3476	442
ENST00000334897	30598589	30598901	30593074	2	1	3477	443
ENST00000334680	30601086	30601381	30598901	1	1	3478	444
ENST00000329122	30613430	30613929	30601381	2	1	3479	445
ENST00000334664	30616424	30616698	30613929	1	1	3480	446
ENST00000382828	30620626	30620849	30616698	1	1	3481	447
ENST00000330798	30635235	30635618	30620849	1	1	3482	448
ENST00000382826	30642863	30643135	30635618	1	1	3483	449
ENST00000444335	30718524	30718776	30643135	2	1	3484	450
ENST00000454921	30741779	30742594	30718776	2	1	3485	451
ENST00000333892	30746793	30747232	30742594	2	1	3486	452
ENST00000335093	30754829	30755427	30747232	2	1	3487	453
ENST00000424582	30762681	30762881	30755427	2	1	3488	454
ENST00000440620	30802241	30802426	30762881	2	1	3489	455
ENST00000423658	30806931	30807118	30802426	2	1	3490	456
ENST00000329621	30812696	30813251	30807118	2	1	3491	457
ENST00000621162	30829038	30829758	30813251	2	1	3492	458
ENST00000332378	30880643	30881554	30829758	2	1	3493	459
ENST00000382822	31038158	31038475	30881554	2	1	3494	460
ENST00000429033	31060599	31063167	31038475	2	2	3495	461
ENST00000286827	31118415	31558976	31063167	2	29	3497	462
ENST00000423206	31118417	31130220	31558976	2	4	3526	462
ENST00000541036	31118417	31558976	31558976	2	27	3530	462
ENST00000491927	31123938	31130305	31558976	2	3	3557	462
ENST00000469412	31212630	31559976	31558976	2	9	3560	462
ENST00000455508	31266295	31344278	31559976	2	4	3569	462
ENST00000490865	31452465	31453222	31559976	1	1	3573	463
ENST00000433071	31559244	31560486	31559976	1	2	3574	464
ENST00000393804	31627126	31628599	31560486	2	1	3576	465
ENST00000449339	31653592	31659499	31628599	2	3	3577	466
ENST00000270142	31659621	31668930	31659499	1	5	3580	467
ENST00000389995	31659665	31668930	31668930	1	5	3585	467
ENST00000476106	31659692	31667340	31668930	1	5	3590	467
ENST00000470944	31659708	31668930	31668930	1	5	3595	467
ENST00000458922	31664305	31664481	31668930	1	1	3600	468
ENST00000609934	31666727	31667246	31668930	2	1	3601	469
ENST00000286835	31671032	31732074	31668930	2	20	3602	470
ENST00000399804	31671032	31732074	31732074	2	20	3622	470
ENST00000434667	31671227	31731967	31732074	2	19	3642	470
ENST00000467731	31683994	31701822	31732074	2	14	3661	470
ENST00000472318	31690820	31693329	31732074	2	3	3675	470
ENST00000485790	31700758	31731960	31732074	2	7	3678	470
ENST00000445197	31706554	31706863	31732074	1	1	3685	471
ENST00000610276	31735731	31736406	31732074	1	1	3686	472
ENST00000458495	31840340	31840857	31736406	1	1	3687	473
ENST00000270112	31873314	32004063	31840857	1	11	3688	474
ENST00000430354	31924551	31968333	32004063	1	4	3699	474
ENST00000465574	31974177	31995926	32004063	1	4	3703	474
ENST00000439107	31974702	32044632	32004063	1	5	3707	474
ENST00000437109	32020965	32021781	32044632	2	2	3712	475
ENST00000411605	32080315	32086294	32044632	2	3	3714	476
ENST00000414877	32080315	32197812	32086294	2	4	3717	476
ENST00000581586	32151904	32152007	32197812	1	1	3721	477
ENST00000565959	32259803	32261584	32197812	2	1	3722	478
ENST00000290130	32268218	32279068	32261584	2	5	3723	479
ENST00000486363	32269607	32270577	32279068	2	2	3728	479
ENST00000453549	32277862	32280987	32279068	1	3	3730	480
ENST00000399784	32291812	32312289	32280987	1	5	3733	481
ENST00000497833	32291812	32312289	32312289	1	4	3738	481
ENST00000303645	32298849	32312289	32312289	1	3	3742	481
ENST00000339944	32298971	32314783	32312289	1	3	3745	481
ENST00000450936	32306463	32308736	32314783	2	2	3748	482
ENST00000382751	32311017	32393025	32314783	2	39	3750	483
ENST00000480196	32333112	32334333	32393025	2	2	3789	483
ENST00000492603	32334208	32335629	32393025	2	2	3791	483
ENST00000363922	32377186	32377321	32393025	2	1	3793	484
ENST00000534991	32393129	32393959	32393025	1	1	3794	485
ENST00000469079	32412005	32468054	32393959	1	4	3795	486
ENST00000459833	32412041	32501454	32468054	1	5	3799	486
ENST00000300255	32412380	32515388	32501454	1	8	3804	486
ENST00000435323	32412436	32515388	32515388	1	6	3812	486
ENST00000437338	32412436	32515388	32515388	1	7	3818	486
ENST00000457807	32412552	32515388	32515388	1	6	3825	486
ENST00000401402	32412684	32515396	32515388	1	7	3831	486
ENST00000382699	32412701	32515388	32515396	1	8	3838	486
ENST00000481638	32412763	32433283	32515396	1	2	3846	486
ENST00000412833	32428333	32495136	32515396	1	5	3848	486
ENST00000464037	32452184	32515388	32515396	1	7	3853	486
ENST00000496615	32493652	32514879	32515396	1	5	3860	486
ENST00000485488	32495116	32515388	32515396	1	3	3865	486
ENST00000448649	32496811	32497310	32515396	1	1	3868	487
ENST00000516236	32538298	32538433	32515396	1	1	3869	488
ENST00000517141	32563074	32563209	32538433	1	1	3870	489
ENST00000334165	32572237	32575880	32563209	2	4	3871	490
ENST00000300258	32574840	32585532	32575880	2	5	3875	491
ENST00000491828	32576658	32582433	32585532	2	4	3880	491
ENST00000472557	32576658	32585532	32585532	2	4	3884	491
ENST00000582575	32576847	32587372	32585532	2	5	3888	491
ENST00000431216	32578821	32612145	32587372	2	8	3893	492
ENST00000553001	32578822	32612280	32612145	2	7	3901	492
ENST00000431599	32592078	32603236	32612280	2	2	3908	493
ENST00000440966	32601666	32612351	32612280	2	6	3910	493
ENST00000382549	32601666	32612585	32612351	2	5	3916	493
ENST00000290155	32601666	32612865	32612585	2	7	3921	493
ENST00000425336	32601702	32604199	32612865	2	3	3928	493
ENST00000300260	32601784	32612602	32612865	2	6	3931	493
ENST00000483315	32601809	32604512	32612865	2	2	3937	493
ENST00000458138	32603224	32612554	32612865	2	5	3939	493
ENST00000435600	32621048	32622095	32612865	1	1	3944	494
ENST00000411943	32624415	32625095	32622095	2	2	3945	495
ENST00000357345	32628758	32727938	32625095	2	32	3947	496
ENST00000382491	32628758	32728039	32727938	2	29	3979	496
ENST00000438952	32628762	32645709	32728039	2	8	4008	496
ENST00000630077	32628763	32727899	32728039	2	28	4016	496
ENST00000382499	32628763	32728039	32728039	2	33	4044	496
ENST00000433931	32630989	32728047	32728039	2	32	4077	496
ENST00000418301	32631777	32641944	32728047	2	5	4109	496
ENST00000467445	32650183	32654100	32728047	2	2	4114	496
ENST00000464778	32656690	32658560	32728047	2	4	4116	496
ENST00000429236	32665985	32727938	32728047	2	16	4120	496
ENST00000456084	32695225	32726941	32728047	2	4	4136	496
ENST00000458479	32728114	32732915	32728047	1	2	4140	497
ENST00000440052	32728138	32743121	32732915	1	4	4142	497
ENST00000455170	32730351	32737472	32743121	1	3	4146	497
ENST00000614940	32730986	32731043	32743121	1	1	4149	498
ENST00000331923	32733898	32771857	32743121	2	18	4150	499
ENST00000466846	32733899	32756793	32771857	2	11	4168	499
ENST00000443785	32734819	32771686	32771857	2	18	4179	499
ENST00000497873	32734825	32752123	32771857	2	10	4197	499
ENST00000290178	32741392	32771667	32771857	2	16	4207	499
ENST00000445049	32741418	32743267	32771857	2	4	4223	499
ENST00000421049	32748558	32755310	32771857	2	3	4227	499
ENST00000472588	32756341	32771667	32771857	2	8	4230	499
ENST00000464256	32759401	32771791	32771857	2	6	4238	499
ENST00000382375	32772099	32798968	32771857	1	4	4244	500
ENST00000382377	32772124	32797706	32798968	1	2	4248	500
ENST00000454365	32772149	32893734	32798968	1	4	4250	500
ENST00000612326	32772160	32852469	32893734	1	3	4254	500
ENST00000382378	32772161	32797167	32893734	1	4	4257	500
ENST00000491756	32772173	32797445	32893734	1	3	4261	500
ENST00000477513	32772187	32797093	32893734	1	3	4264	500
ENST00000624800	32790672	32791503	32893734	2	1	4267	501
ENST00000536776	32790673	32807717	32893734	2	2	4268	502
ENST00000490358	32793563	32813742	32893734	2	3	4270	502
ENST00000487113	32793564	32813678	32893734	2	2	4273	502
ENST00000382373	32793684	32813688	32893734	2	3	4275	502
ENST00000479548	32793720	32813633	32893734	2	4	4278	502
ENST00000444036	32841495	32841810	32893734	2	1	4282	503
ENST00000384370	32841860	32841994	32893734	2	1	4283	504
ENST00000427911	32844366	32849933	32893734	2	2	4284	505
ENST00000454622	32913648	33071103	32893734	2	2	4286	506
ENST00000424837	32958887	32960565	33071103	1	2	4288	507
ENST00000382357	33025844	33029195	33071103	1	2	4290	508
ENST00000430860	33025934	33027048	33071103	1	2	4292	508
ENST00000333337	33025934	33029195	33071103	1	1	4294	508
ENST00000453716	33057828	33064982	33071103	1	5	4295	509
ENST00000382348	33070143	33072419	33071103	1	1	4300	510
ENST00000426947	33070964	33072412	33072419	1	2	4301	510
ENST00000498799	33071667	33072412	33072419	1	2	4303	510
ENST00000421051	33111698	33123702	33072419	2	3	4305	511
