880
ENSG00000237646	HLCS-IT1	sense_intronic
ENSG00000199806	RNA5SP491	rRNA
ENSG00000270652	DPRXP5	processed_pseudogene
ENSG00000224790	AP000704.5	lincRNA
ENSG00000207416	Y_RNA	misc_RNA
ENSG00000215734	MRPL20P1	processed_pseudogene
ENSG00000183145	RIPPLY3	protein_coding
ENSG00000212136	RNU6-696P	snRNA
ENSG00000185808	PIGP	protein_coding
ENSG00000182670	TTC3	protein_coding
ENSG00000270116	AP001429.1	sense_intronic
ENSG00000228677	TTC3-AS1	antisense
ENSG00000230366	DSCR9	lincRNA
ENSG00000263969	RN7SL678P	misc_RNA
ENSG00000242553	AP001432.14	lincRNA
ENSG00000157538	DSCR3	protein_coding
ENSG00000272948	AP001412.1	antisense
ENSG00000273210	AP001437.1	antisense
ENSG00000157540	DYRK1A	protein_coding
ENSG00000157542	KCNJ6	protein_coding
ENSG00000233213	KCNJ6-AS1	sense_intronic
ENSG00000184029	DSCR4	protein_coding
ENSG00000223608	DSCR4-IT1	sense_intronic
ENSG00000198054	DSCR8	protein_coding
ENSG00000157551	KCNJ15	protein_coding
ENSG00000270835	AP001425.14	processed_pseudogene
ENSG00000233316	DSCR10	sense_intronic
ENSG00000226012	AP001434.2	lincRNA
ENSG00000231123	SPATA20P1	processed_pseudogene
ENSG00000231231	LINC01423	lincRNA
ENSG00000157554	ERG	protein_coding
ENSG00000231480	SNRPGP13	processed_pseudogene
ENSG00000223806	LINC00114	lincRNA
ENSG00000157557	ETS2	protein_coding
ENSG00000229986	AP001042.1	lincRNA
ENSG00000205622	AF064858.6	lincRNA
ENSG00000229925	AP001043.1	lincRNA
ENSG00000272015	SNORA62	snoRNA
ENSG00000227721	RPSAP64	processed_pseudogene
ENSG00000232837	AF064858.7	lincRNA
ENSG00000235888	AF064858.8	lincRNA
ENSG00000237721	AF064858.11	lincRNA
ENSG00000237609	AF064858.10	lincRNA
ENSG00000228861	RPL23AP12	processed_pseudogene
ENSG00000235701	PCBP2P1	processed_pseudogene
ENSG00000276873	uc_338	misc_RNA
ENSG00000183527	PSMG1	protein_coding
ENSG00000185658	BRWD1	protein_coding
ENSG00000272991	AF129408.17	antisense
ENSG00000232608	TIMM9P2	processed_pseudogene
ENSG00000237373	BRWD1-IT1	sense_overlapping
ENSG00000229623	METTL21AP1	processed_pseudogene
ENSG00000255568	BRWD1-AS2	antisense
ENSG00000238141	BRWD1-AS1	antisense
ENSG00000205581	HMGN1	protein_coding
ENSG00000252915	Y_RNA	misc_RNA
ENSG00000227406	RNF6P1	processed_pseudogene
ENSG00000182093	WRB	protein_coding
ENSG00000157578	LCA5L	protein_coding
ENSG00000185437	SH3BGR	protein_coding
ENSG00000275523	MIR6508	miRNA
ENSG00000235808	MYL6P2	processed_pseudogene
ENSG00000228349	RPS26P4	processed_pseudogene
ENSG00000235012	AF121897.4	processed_pseudogene
ENSG00000183778	B3GALT5	protein_coding
ENSG00000184809	B3GALT5-AS1	antisense
ENSG00000225330	AF064860.5	sense_overlapping
ENSG00000231713	AF064860.7	lincRNA
ENSG00000183067	IGSF5	protein_coding
ENSG00000183036	PCP4	protein_coding
ENSG00000171587	DSCAM	protein_coding
ENSG00000263973	MIR4760	miRNA
ENSG00000235123	DSCAM-AS1	antisense
ENSG00000207147	SNORA51	snoRNA
ENSG00000233756	DSCAM-IT1	sense_intronic
ENSG00000230859	YRDCP3	processed_pseudogene
ENSG00000226496	LINC00323	antisense
ENSG00000263681	MIR3197	miRNA
ENSG00000182240	BACE2	protein_coding
ENSG00000280109	PLAC4	TEC
ENSG00000225745	PLAC4	antisense
ENSG00000224388	BACE2-IT1	antisense
ENSG00000183844	FAM3B	protein_coding
ENSG00000183486	MX2	protein_coding
ENSG00000157601	MX1	protein_coding
ENSG00000228318	AP001610.5	antisense
ENSG00000184012	TMPRSS2	protein_coding
ENSG00000207503	SNORA32	snoRNA
ENSG00000232806	AP001610.9	lincRNA
ENSG00000223400	AP006748.1	lincRNA
ENSG00000227702	LINC00111	lincRNA
ENSG00000236384	LINC00479	lincRNA
ENSG00000232401	LINC00112	antisense
ENSG00000183421	RIPK4	protein_coding
ENSG00000236883	AP001615.9	antisense
ENSG00000275166	MIR6814	miRNA
ENSG00000141956	PRDM15	protein_coding
ENSG00000236545	AP001619.3	antisense
ENSG00000227698	AP001619.2	sense_intronic
ENSG00000251778	SNORA3	snoRNA
ENSG00000157617	C2CD2	protein_coding
ENSG00000275439	AP001619.1	miRNA
ENSG00000173276	ZBTB21	protein_coding
ENSG00000237232	ZNF295-AS1	lincRNA
ENSG00000177398	UMODL1	protein_coding
ENSG00000184385	UMODL1-AS1	sense_overlapping
ENSG00000160179	ABCG1	protein_coding
ENSG00000223262	RNA5SP492	rRNA
ENSG00000160180	TFF3	protein_coding
ENSG00000160181	TFF2	protein_coding
ENSG00000160182	TFF1	protein_coding
ENSG00000160183	TMPRSS3	protein_coding
ENSG00000160185	UBASH3A	protein_coding
ENSG00000252619	RNU6-1149P	snRNA
ENSG00000160188	RSPH1	protein_coding
ENSG00000160190	SLC37A1	protein_coding
ENSG00000239930	AP001625.4	sense_intronic
ENSG00000231867	AP001625.5	sense_intronic
ENSG00000235772	AP001625.6	antisense
ENSG00000225431	AP001626.1	lincRNA
ENSG00000235023	AP001626.2	antisense
ENSG00000160191	PDE9A	protein_coding
ENSG00000225731	AP001627.1	antisense
ENSG00000233754	AP001628.7	lincRNA
ENSG00000225218	AP001628.6	lincRNA
ENSG00000160193	WDR4	protein_coding
ENSG00000160194	NDUFV3	protein_coding
ENSG00000233056	ERVH48-1	lincRNA
ENSG00000264580	MIR5692B	miRNA
ENSG00000224100	AP001630.5	antisense
ENSG00000160199	PKNOX1	protein_coding
ENSG00000160200	CBS	protein_coding
ENSG00000160201	U2AF1	protein_coding
ENSG00000232777	MRPL51P2	processed_pseudogene
ENSG00000264009	AP001631.1	miRNA
ENSG00000236663	AP001631.9	antisense
ENSG00000228120	AP001631.10	lincRNA
ENSG00000160202	CRYAA	protein_coding
ENSG00000237864	LINC00322	lincRNA
ENSG00000237989	AP001046.5	lincRNA
ENSG00000225637	AP001046.6	lincRNA
ENSG00000142178	SIK1	protein_coding
ENSG00000188660	LINC00319	lincRNA
ENSG00000185186	LINC00313	lincRNA
ENSG00000223975	AP001048.4	lincRNA
ENSG00000160207	HSF2BP	protein_coding
ENSG00000214326	RPL31P1	processed_pseudogene
ENSG00000234289	H2BFS	protein_coding
ENSG00000278433	MIR6070	miRNA
ENSG00000160208	RRP1B	protein_coding
ENSG00000160209	PDXK	protein_coding
ENSG00000281420	AP001052.1	pseudogene
ENSG00000160213	CSTB	protein_coding
ENSG00000234030	TMEM97P1	processed_pseudogene
ENSG00000160214	RRP1	protein_coding
ENSG00000215458	AATBC	antisense
ENSG00000226543	MYL6P1	processed_pseudogene
ENSG00000160216	AGPAT3	protein_coding
ENSG00000199598	RNU6-859P	snRNA
ENSG00000252606	RNU6-1150P	snRNA
ENSG00000160218	TRAPPC10	protein_coding
ENSG00000213440	H2AFZP1	processed_pseudogene
ENSG00000241945	PWP2	protein_coding
ENSG00000160221	C21orf33	protein_coding
ENSG00000225331	AP001055.6	lincRNA
ENSG00000237604	AP001056.1	lincRNA
ENSG00000232124	AP001057.1	antisense
ENSG00000232698	AP001058.3	lincRNA
ENSG00000160223	ICOSLG	protein_coding
ENSG00000278158	AP001059.6	lincRNA
ENSG00000275799	AP001059.7	lincRNA
ENSG00000142182	DNMT3L	protein_coding
ENSG00000232010	AP001059.5	antisense
ENSG00000160224	AIRE	protein_coding
ENSG00000141959	PFKL	protein_coding
ENSG00000160226	C21orf2	protein_coding
ENSG00000241728	AP001062.8	sense_overlapping
ENSG00000184441	AP001062.7	antisense
ENSG00000232969	AP001062.9	antisense
ENSG00000260256	AP001063.1	lincRNA
ENSG00000142185	TRPM2	protein_coding
ENSG00000230061	TRPM2-AS	antisense
ENSG00000266692	snoZ6	snoRNA
ENSG00000264452	snoZ6	snoRNA
ENSG00000229356	LRRC3-AS1	antisense
ENSG00000160233	LRRC3	protein_coding
ENSG00000224747	AP001065.7	processed_pseudogene
ENSG00000223431	MTND6P21	processed_pseudogene
ENSG00000227999	MTND5P1	processed_pseudogene
ENSG00000274225	KB-68A7.1	lincRNA
ENSG00000228709	AP001065.15	lincRNA
ENSG00000277352	KB-68A7.2	lincRNA
ENSG00000175894	TSPEAR	protein_coding
ENSG00000235890	TSPEAR-AS1	antisense
ENSG00000182912	TSPEAR-AS2	antisense
ENSG00000215455	KRTAP10-1	protein_coding
ENSG00000205445	KRTAP10-2	protein_coding
ENSG00000212935	KRTAP10-3	protein_coding
ENSG00000215454	KRTAP10-4	protein_coding
ENSG00000241123	KRTAP10-5	protein_coding
ENSG00000188155	KRTAP10-6	protein_coding
ENSG00000272804	KRTAP10-7	protein_coding
ENSG00000187766	KRTAP10-8	protein_coding
ENSG00000221837	KRTAP10-9	protein_coding
ENSG00000221859	KRTAP10-10	protein_coding
ENSG00000243489	KRTAP10-11	protein_coding
ENSG00000205439	KRTAP12-3	protein_coding
ENSG00000212933	KRTAP12-4	protein_coding
ENSG00000221864	KRTAP12-2	protein_coding
ENSG00000229880	IMMTP1	processed_pseudogene
ENSG00000187175	KRTAP12-1	protein_coding
ENSG00000276647	RP1-225L15.1	processed_pseudogene
ENSG00000189169	KRTAP10-12	protein_coding
ENSG00000236382	KRTAP10-13P	unprocessed_pseudogene
ENSG00000184787	UBE2G2	protein_coding
ENSG00000236519	LINC01424	antisense
ENSG00000184900	SUMO3	protein_coding
ENSG00000183255	PTTG1IP	protein_coding
ENSG00000160255	ITGB2	protein_coding
ENSG00000227039	ITGB2-AS1	antisense
ENSG00000273027	LL21NC02-1C16.1	sense_intronic
ENSG00000183250	LINC01547	lincRNA
ENSG00000272825	LL21NC02-1C16.2	antisense
ENSG00000160256	FAM207A	protein_coding
ENSG00000276529	AP001505.10	lincRNA
ENSG00000234880	LINC00163	lincRNA
ENSG00000261706	LINC00165	lincRNA
ENSG00000275874	LINC00162	lincRNA
ENSG00000235374	SSR4P1	transcribed_processed_pseudogene
ENSG00000197381	ADARB1	protein_coding
ENSG00000267857	RP5-1023B21.1	lincRNA
ENSG00000182586	LINC00334	lincRNA
ENSG00000186866	POFUT2	protein_coding
ENSG00000215447	BX322557.10	processed_transcript
ENSG00000223768	LINC00205	lincRNA
ENSG00000184274	LINC00315	lincRNA
ENSG00000229382	BX322557.13	lincRNA
ENSG00000237664	LINC00316	lincRNA
ENSG00000228930	MTCO1P3	processed_pseudogene
ENSG00000228355	BX322559.3	antisense
ENSG00000273796	LL21NC02-21A1.1	lincRNA
ENSG00000182871	COL18A1	protein_coding
ENSG00000224574	COL18A1-AS2	antisense
ENSG00000183535	COL18A1-AS1	antisense
ENSG00000275167	MIR6815	miRNA
ENSG00000173638	SLC19A1	protein_coding
ENSG00000233922	AL133493.2	lincRNA
ENSG00000183570	PCBP3	protein_coding
ENSG00000275139	RP1-101D8.1	antisense
ENSG00000205424	AL592528.1	antisense
ENSG00000276633	AJ011931.1	sense_intronic
ENSG00000280604	PCBP3-OT1	sense_overlapping
ENSG00000274248	AJ011932.1	lincRNA
ENSG00000142156	COL6A1	protein_coding
ENSG00000224413	AP001476.2	lincRNA
ENSG00000228235	AP001476.4	lincRNA
ENSG00000226115	AP001476.3	lincRNA
ENSG00000233767	PSMA6P3	processed_pseudogene
ENSG00000227438	AP001471.1	antisense
ENSG00000142173	COL6A2	protein_coding
ENSG00000160282	FTCD	protein_coding
ENSG00000237338	FTCD-AS1	antisense
ENSG00000160284	SPATC1L	protein_coding
ENSG00000228404	AP001468.58	antisense
ENSG00000160285	LSS	protein_coding
ENSG00000223901	AP001469.5	antisense
ENSG00000215424	MCM3AP-AS1	antisense
ENSG00000160294	MCM3AP	protein_coding
ENSG00000228137	AP001469.7	antisense
ENSG00000239415	AP001469.9	antisense
ENSG00000182362	YBEY	protein_coding
ENSG00000160298	C21orf58	protein_coding
ENSG00000160299	PCNT	protein_coding
ENSG00000281637	Metazoa_SRP	misc_RNA
ENSG00000225043	RPL18AP2	processed_pseudogene
ENSG00000160305	DIP2A	protein_coding
ENSG00000223692	DIP2A-IT1	sense_intronic
ENSG00000202239	RNU6-396P	snRNA
ENSG00000160307	S100B	protein_coding
ENSG00000160310	PRMT2	protein_coding
ENSG00000230982	DSTNP1	processed_pseudogene
ENSG00000212932	RPL23AP4	processed_pseudogene
